日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-12-26,6291,沛亨,1647.0,"2,577","322,887,392",192.00,204.50,187.50,202.00,,197.0,-10.0,30.0
2025-12-24,6291,沛亨,822.0,992,"156,502,333",191.00,193.00,187.00,190.50,,29.0,-10.0,12.0
2025-12-23,6291,沛亨,1108.0,"2,513","215,222,734",194.50,202.00,190.00,192.00,,-157.0,0.0,-45.0
2025-12-22,6291,沛亨,2283.0,"2,476","448,477,203",197.00,204.50,188.00,196.50,,39.0,0.0,-23.0
2025-12-19,6291,沛亨,1929.0,"2,689","371,196,584",188.00,197.50,187.00,194.50,,-20.0,0.0,11.0
2025-12-18,6291,沛亨,906.0,"1,785","173,118,345",192.00,194.00,188.00,188.50,,-70.0,0.0,-18.0
2025-12-17,6291,沛亨,2384.0,"4,787","456,349,319",191.50,196.00,186.00,194.00,,-196.0,0.0,-28.0
2025-12-16,6291,沛亨,3804.0,"3,608","726,799,714",179.50,198.00,179.00,190.50,,43.0,0.0,56.0
2025-12-15,6291,沛亨,593.0,"1,484","104,537,059",172.00,182.00,172.00,182.00,,-28.0,0.0,4.0
2025-12-12,6291,沛亨,2441.0,"2,954","452,564,974",191.50,193.00,177.50,179.00,,-143.0,0.0,-17.0
2025-12-11,6291,沛亨,1614.0,"1,537","294,552,775",171.00,187.00,170.00,187.00,,220.0,-63.0,52.0
2025-12-10,6291,沛亨,738.0,"1,104","126,795,276",175.00,175.00,169.50,170.00,,-61.0,0.0,-2.0
2025-12-09,6291,沛亨,1203.0,"1,308","209,203,506",173.00,177.00,168.50,175.50,,-68.0,0.0,-5.0
2025-12-08,6291,沛亨,1967.0,"2,583","359,066,712",181.00,186.00,178.00,181.00,,-1.0,0.0,0.0
2025-12-05,6291,沛亨,2822.0,"5,273","512,484,546",179.00,190.00,171.50,177.00,,-262.0,0.0,-48.0
2025-12-04,6291,沛亨,694.0,"2,282","122,062,312",177.00,178.50,172.50,178.50,,-89.0,0.0,-21.0
2025-12-03,6291,沛亨,1652.0,"1,678","294,083,106",169.50,184.00,168.00,177.00,,44.0,0.0,62.0
2025-12-02,6291,沛亨,768.0,"1,097","132,414,209",175.50,177.00,167.50,170.50,,-50.0,0.0,-9.0
2025-12-01,6291,沛亨,1127.0,"1,740","195,444,053",170.50,178.00,165.50,175.50,,-35.0,0.0,30.0
2025-11-28,6291,沛亨,1118.0,"1,843","190,258,767",170.00,176.00,165.00,170.00,,47.0,0.0,0.0
2025-11-27,6291,沛亨,1794.0,"1,969","310,543,390",173.50,182.00,168.00,170.00,,-84.0,0.0,-30.0
2025-11-26,6291,沛亨,1759.0,"2,880","307,031,667",178.50,181.00,170.50,174.00,,-88.0,0.0,-17.0
2025-11-25,6291,沛亨,4611.0,"5,059","836,600,246",172.50,189.00,172.00,177.00,,255.0,0.0,79.0
2025-11-24,6291,沛亨,4271.0,"4,492","725,460,844",168.00,172.00,163.00,172.00,,2.0,0.0,-60.0
2025-11-21,6291,沛亨,617.0,413,"94,846,736",147.00,156.50,145.50,156.50,,3.0,0.0,-12.0
2025-11-20,6291,沛亨,481.0,478,"67,290,284",138.00,142.50,135.00,142.50,,2.0,0.0,17.0
2025-11-19,6291,沛亨,759.0,804,"103,665,447",136.50,142.50,132.00,133.00,,-59.0,0.0,-22.0
2025-11-18,6291,沛亨,667.0,723,"93,443,059",143.50,147.50,134.50,134.50,,164.0,0.0,4.0
2025-11-17,6291,沛亨,853.0,673,"127,511,555",151.00,156.00,144.00,146.50,,90.0,0.0,0.0
2025-11-14,6291,沛亨,1646.0,"1,579","259,099,704",155.00,163.00,149.50,149.50,,-101.0,0.0,-8.0
2025-11-13,6291,沛亨,1277.0,"1,039","198,402,592",157.00,157.50,150.00,157.50,,-235.0,0.0,23.0
