日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-12-26,5531,鄉林,248,121,"2,264,543",9.10,9.14,9.08,9.12,35.08,6,0,0
2025-12-24,5531,鄉林,344,208,"3,136,281",9.09,9.18,9.05,9.14,35.15,-127,0,0
2025-12-23,5531,鄉林,270,195,"2,461,886",9.12,9.15,9.08,9.14,35.15,-82,0,0
2025-12-22,5531,鄉林,155,81,"1,422,748",9.15,9.19,9.12,9.17,35.27,-21,0,6
2025-12-19,5531,鄉林,410,214,"3,769,153",9.16,9.20,9.15,9.19,35.35,57,0,3
2025-12-18,5531,鄉林,372,167,"3,411,691",9.13,9.20,9.11,9.16,35.23,56,0,32
2025-12-17,5531,鄉林,290,162,"2,646,520",9.23,9.23,9.08,9.13,35.12,-107,0,7
2025-12-16,5531,鄉林,307,214,"2,806,213",9.15,9.21,9.09,9.17,35.27,-71,0,22
2025-12-15,5531,鄉林,526,275,"4,851,207",9.20,9.25,9.17,9.21,35.42,123,0,8
2025-12-12,5531,鄉林,397,205,"3,628,437",9.11,9.18,9.10,9.15,35.19,142,0,0
2025-12-11,5531,鄉林,219,90,"1,993,937",9.08,9.11,9.02,9.11,35.04,-3,0,13
2025-12-10,5531,鄉林,390,187,"3,542,413",9.10,9.13,9.01,9.08,34.92,66,0,14
2025-12-09,5531,鄉林,224,111,"2,030,160",9.06,9.10,9.03,9.08,34.92,110,0,2
2025-12-08,5531,鄉林,131,67,"1,186,712",9.11,9.11,9.03,9.06,34.85,56,0,4
2025-12-05,5531,鄉林,222,128,"2,012,251",9.03,9.09,9.01,9.08,34.92,2,0,-14
2025-12-04,5531,鄉林,297,117,"2,684,367",9.07,9.07,9.02,9.07,34.88,76,0,0
2025-12-03,5531,鄉林,310,130,"2,805,619",9.07,9.07,9.02,9.02,34.69,31,0,10
2025-12-02,5531,鄉林,158,92,"1,432,611",9.02,9.11,9.02,9.07,34.88,68,0,16
2025-12-01,5531,鄉林,228,121,"2,067,066",9.04,9.08,9.01,9.05,34.81,37,0,0
2025-11-28,5531,鄉林,158,94,"1,435,196",9.03,9.08,9.03,9.08,34.92,-25,0,20
2025-11-27,5531,鄉林,143,56,"1,296,341",9.03,9.10,9.03,9.07,34.88,-25,0,0
2025-11-26,5531,鄉林,288,126,"2,607,927",9.04,9.08,9.03,9.07,34.88,27,0,6
2025-11-25,5531,鄉林,143,98,"1,294,331",9.02,9.05,9.00,9.05,34.81,0,0,-2
2025-11-24,5531,鄉林,345,158,"3,110,726",9.12,9.12,8.91,9.06,34.85,-19,0,52
2025-11-21,5531,鄉林,284,161,"2,559,811",8.96,9.06,8.96,9.06,34.85,15,0,8
2025-11-20,5531,鄉林,632,246,"5,695,414",9.06,9.08,8.94,9.08,34.92,33,0,3
2025-11-19,5531,鄉林,380,143,"3,435,846",9.08,9.08,9.00,9.08,34.92,-58,0,0
