日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-12-26,3527,聚積,80.0,84,"4,719,968",58.10,59.50,58.10,58.80,,17.0,0.0,0.0
2025-12-24,3527,聚積,89.0,164,"5,251,300",59.40,59.40,57.90,58.10,,-5.0,0.0,0.0
2025-12-23,3527,聚積,210.0,332,"12,679,477",61.10,62.50,58.60,58.60,,7.0,0.0,0.0
2025-12-22,3527,聚積,286.0,300,"17,346,089",59.60,61.40,59.60,61.30,,-9.0,0.0,0.0
2025-12-19,3527,聚積,563.0,550,"34,120,890",61.10,63.00,59.40,59.60,,-95.0,0.0,0.0
2025-12-18,3527,聚積,316.0,332,"19,674,302",60.60,63.40,59.80,62.60,,86.0,0.0,0.0
2025-12-17,3527,聚積,710.0,734,"43,809,109",64.20,64.20,59.70,60.50,,-106.0,0.0,0.0
2025-12-16,3527,聚積,391.0,436,"23,599,518",61.50,61.90,58.60,59.60,,2.0,0.0,0.0
2025-12-15,3527,聚積,747.0,"1,666","45,650,219",56.20,62.50,56.00,62.00,,22.0,0.0,0.0
2025-12-12,3527,聚積,187.0,223,"10,866,464",57.80,59.70,56.90,56.90,,-75.0,0.0,0.0
2025-12-11,3527,聚積,247.0,553,"14,608,967",61.60,61.60,57.80,57.80,,-50.0,0.0,0.0
2025-12-10,3527,聚積,410.0,423,"24,851,293",59.60,62.10,57.40,61.90,,-44.0,0.0,0.0
2025-12-09,3527,聚積,581.0,896,"34,509,798",58.50,62.00,57.20,59.00,,-3.0,0.0,0.0
2025-12-08,3527,聚積,444.0,514,"24,707,154",52.50,57.20,51.30,57.20,,-78.0,0.0,0.0
2025-12-05,3527,聚積,110.0,147,"5,781,842",55.10,55.10,51.90,52.00,,-26.0,0.0,0.0
2025-12-04,3527,聚積,59.0,128,"3,260,925",56.00,56.90,54.00,54.20,,-21.0,0.0,0.0
2025-12-03,3527,聚積,35.0,71,"1,912,738",54.00,54.30,52.90,54.00,,1.0,0.0,0.0
2025-12-02,3527,聚積,76.0,87,"4,066,778",52.20,54.00,52.00,52.80,,26.0,0.0,0.0
2025-12-01,3527,聚積,33.0,42,"1,757,169",52.80,52.80,51.90,51.90,,12.0,0.0,0.0
2025-11-28,3527,聚積,31.0,52,"1,639,673",53.60,53.60,52.00,52.10,,5.0,0.0,0.0
2025-11-27,3527,聚積,33.0,90,"1,753,218",53.60,53.60,51.90,52.00,,-8.0,0.0,0.0
2025-11-26,3527,聚積,25.0,46,"1,299,520",52.10,53.00,51.20,52.20,,4.0,0.0,0.0
2025-11-25,3527,聚積,28.0,34,"1,453,075",53.40,53.40,51.10,51.20,,-7.0,0.0,0.0
2025-11-24,3527,聚積,7.0,20,"365,874",51.00,51.80,50.80,51.80,,,,
2025-11-21,3527,聚積,46.0,78,"2,338,849",51.90,51.90,50.20,51.80,,-4.0,0.0,-1.0
2025-11-20,3527,聚積,155.0,134,"8,137,401",51.70,54.10,51.20,52.00,,34.0,0.0,0.0
2025-11-19,3527,聚積,103.0,102,"5,275,320",50.40,52.70,50.00,51.30,,-3.0,0.0,0.0
2025-11-18,3527,聚積,64.0,111,"3,379,438",53.70,55.20,51.20,51.20,,-18.0,0.0,0.0
2025-11-17,3527,聚積,73.0,117,"3,870,373",53.10,54.30,52.00,53.30,,-19.0,0.0,-2.0
