日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-12-26,2397,友通,129,193,"7,941,445",61.30,61.60,60.80,61.00,15.06,29,0,0
2025-12-24,2397,友通,79,81,"4,908,387",61.30,62.20,61.10,61.50,15.19,5,0,0
2025-12-23,2397,友通,116,104,"7,193,322",62.00,62.20,61.10,61.20,15.11,-15,0,-1
2025-12-22,2397,友通,86,94,"5,409,933",61.80,62.60,61.80,61.90,15.28,-11,0,1
2025-12-19,2397,友通,85,77,"5,265,532",61.10,62.10,61.10,61.70,15.23,33,0,0
2025-12-18,2397,友通,91,118,"5,580,835",61.20,61.30,60.30,61.10,15.09,-2,0,1
2025-12-17,2397,友通,185,175,"11,359,700",60.90,61.70,60.90,61.20,15.11,1,0,0
2025-12-16,2397,友通,287,246,"17,427,866",61.70,61.70,59.70,60.80,15.01,-21,0,0
2025-12-15,2397,友通,100,92,"6,202,161",61.50,62.20,61.00,62.00,15.31,24,0,1
2025-12-12,2397,友通,77,87,"4,803,397",61.00,62.40,60.70,61.50,15.19,20,0,0
2025-12-11,2397,友通,85,104,"5,209,439",61.70,61.70,60.70,60.70,14.99,4,0,1
2025-12-10,2397,友通,71,72,"4,418,316",61.30,62.40,61.30,61.50,15.19,10,0,-1
2025-12-09,2397,友通,94,124,"5,843,305",62.40,62.50,61.30,61.50,15.19,-41,0,0
2025-12-08,2397,友通,103,76,"6,467,646",62.50,63.40,62.10,62.50,15.43,30,0,1
2025-12-05,2397,友通,167,223,"10,446,028",62.70,63.80,62.00,62.00,15.31,-40,0,0
2025-12-04,2397,友通,102,95,"6,411,718",62.20,62.90,62.00,62.80,15.51,12,0,1
2025-12-03,2397,友通,96,113,"5,900,028",60.60,62.00,60.60,61.30,15.14,21,0,0
2025-12-02,2397,友通,67,87,"4,131,046",61.60,62.10,61.20,61.20,15.11,13,0,1
2025-12-01,2397,友通,59,78,"3,686,291",62.00,62.50,61.60,61.60,15.21,-8,0,0
2025-11-28,2397,友通,64,73,"4,039,276",62.50,62.60,62.20,62.20,15.36,-14,0,3
2025-11-27,2397,友通,91,388,"5,754,363",63.30,63.50,62.10,62.40,15.41,-15,0,-1
2025-11-26,2397,友通,118,172,"7,445,486",61.80,63.20,61.80,63.10,15.58,-4,0,0
2025-11-25,2397,友通,81,110,"5,001,022",61.30,61.70,61.10,61.70,15.23,26,0,0
2025-11-24,2397,友通,60,78,"3,674,469",59.80,60.60,59.80,60.60,14.96,-22,0,2
2025-11-21,2397,友通,221,288,"13,333,730",61.00,61.30,59.40,59.60,14.72,-41,0,1
2025-11-20,2397,友通,152,155,"9,393,999",61.30,61.80,61.00,61.50,15.19,-35,0,-4
2025-11-19,2397,友通,69,82,"4,156,230",60.00,60.30,59.60,60.30,14.89,-7,0,0
2025-11-18,2397,友通,189,206,"11,390,870",61.10,61.10,59.50,59.60,14.72,-69,0,-2
2025-11-17,2397,友通,102,111,"6,265,755",60.70,61.70,60.30,60.80,15.01,16,0,-2
2025-11-14,2397,友通,214,239,"13,124,334",60.90,62.00,60.80,60.80,15.01,-102,0,-1
2025-11-13,2397,友通,211,285,"13,128,344",62.60,62.70,61.70,62.10,15.33,-79,0,0
2025-11-12,2397,友通,190,193,"11,998,855",62.40,63.40,62.40,62.90,15.53,-21,0,0
2025-11-11,2397,友通,217,210,"13,652,881",62.60,63.30,62.30,62.40,15.41,-50,0,0
2025-11-10,2397,友通,251,252,"15,773,222",63.10,63.40,62.60,62.60,15.46,-11,0,3
2025-11-07,2397,友通,226,252,"14,522,143",64.60,64.60,63.80,63.80,15.75,-22,0,1
2025-11-06,2397,友通,105,147,"6,866,460",65.30,65.30,64.60,65.00,16.05,-18,0,2
2025-11-05,2397,友通,201,209,"13,053,754",65.00,65.20,64.50,64.70,15.98,9,0,0
2025-11-04,2397,友通,417,483,"27,687,133",67.60,68.20,65.40,65.50,16.17,-178,0,0
2025-11-03,2397,友通,169,187,"11,503,626",68.40,68.60,67.70,67.70,16.16,-41,0,-1
2025-10-31,2397,友通,195,203,"13,320,097",68.60,68.60,67.80,68.40,16.32,-44,0,4
2025-10-30,2397,友通,150,225,"10,340,854",69.60,69.60,68.20,68.50,16.35,-27,0,0
2025-10-29,2397,友通,145,295,"10,124,007",70.10,70.40,69.50,69.50,16.59,-25,0,2
2025-10-28,2397,友通,109,493,"7,646,578",71.20,71.20,69.80,69.80,16.66,-37,0,1
2025-10-27,2397,友通,176,228,"12,444,575",70.60,70.80,69.70,70.80,16.90,37,0,4
2025-10-23,2397,友通,140,173,"9,834,681",70.70,70.70,70.00,70.20,16.75,-54,0,0
2025-10-22,2397,友通,173,194,"12,217,716",70.20,70.80,69.80,70.80,16.90,37,0,1
2025-10-21,2397,友通,219,408,"15,416,293",68.80,70.50,68.80,70.20,16.75,68,0,-2
2025-10-20,2397,友通,166,266,"11,437,811",69.60,69.60,68.40,68.80,16.42,30,0,0
2025-10-17,2397,友通,140,356,"9,741,973",69.20,69.80,68.60,69.00,16.47,12,0,0
2025-10-16,2397,友通,186,245,"12,929,480",69.10,69.90,69.10,69.30,16.54,27,0,1
2025-10-15,2397,友通,145,175,"9,932,915",68.00,69.00,67.80,69.00,16.47,9,0,9
2025-10-14,2397,友通,271,272,"18,714,407",69.60,70.40,67.90,67.90,16.21,28,0,1
2025-10-13,2397,友通,233,235,"16,017,241",68.90,69.70,67.60,69.40,16.56,-27,0,0
2025-10-09,2397,友通,201,379,"14,188,011",70.70,70.80,69.90,70.10,16.73,-24,0,0
2025-10-08,2397,友通,263,263,"18,624,771",69.90,71.40,69.40,70.70,16.87,16,0,1
2025-10-07,2397,友通,198,177,"13,945,117",70.50,70.60,69.60,70.30,16.78,-20,0,-6
2025-10-03,2397,友通,402,417,"28,476,471",71.10,71.70,70.00,70.50,16.83,5,0,11
2025-10-02,2397,友通,260,301,"17,911,152",69.50,69.50,68.40,68.50,16.35,-80,0,0
2025-10-01,2397,友通,243,319,"16,992,448",69.10,70.20,68.90,69.50,16.59,36,0,-12
2025-09-30,2397,友通,421,534,"28,871,739",68.90,69.10,68.30,68.50,16.35,141,0,1
2025-09-26,2397,友通,581,568,"40,179,072",71.20,71.20,68.30,68.90,16.44,-44,0,9
2025-09-25,2397,友通,192,582,"13,799,457",71.00,72.30,71.00,71.30,17.02,-47,0,2
2025-09-24,2397,友通,324,389,"23,242,536",72.50,72.80,71.00,71.50,17.06,25,0,0
2025-09-23,2397,友通,320,313,"23,151,084",72.60,72.80,72.00,72.20,17.23,-43,0,-1
2025-09-22,2397,友通,242,263,"17,631,563",72.50,73.30,72.20,72.40,17.28,7,0,1
2025-09-19,2397,友通,375,357,"27,265,368",73.50,73.50,71.70,72.20,17.23,6,0,0
2025-09-18,2397,友通,226,186,"16,579,294",73.30,73.60,72.70,72.70,17.35,36,0,2
2025-09-17,2397,友通,280,309,"20,417,521",72.90,73.70,72.40,72.40,17.28,-6,0,0
2025-09-16,2397,友通,224,268,"16,282,859",72.60,73.10,72.10,73.00,17.42,-22,0,1
2025-09-15,2397,友通,240,361,"17,506,171",73.70,73.70,72.40,72.60,17.33,-72,0,1
2025-09-12,2397,友通,319,325,"23,339,050",72.50,73.70,72.50,73.60,17.57,79,0,4
2025-09-11,2397,友通,814,821,"59,746,232",75.10,75.20,72.00,72.20,17.23,180,0,0
2025-09-10,2397,友通,428,450,"32,070,096",74.70,75.20,74.30,74.90,17.88,-21,0,1
2025-09-09,2397,友通,662,600,"49,376,220",74.00,75.20,74.00,74.30,17.73,15,0,2
2025-09-08,2397,友通,887,910,"65,794,721",75.40,75.40,73.50,73.90,17.64,69,0,-12
2025-09-05,2397,友通,565,514,"42,832,721",76.10,76.50,75.50,75.50,18.02,-11,0,1
2025-09-04,2397,友通,1340,"1,377","103,816,236",79.20,80.00,75.70,75.70,18.07,-28,0,0
2025-09-03,2397,友通,1457,"1,539","115,249,108",79.40,80.00,78.70,79.20,18.90,-21,0,6
2025-09-02,2397,友通,3734,"4,048","303,669,603",81.90,82.60,80.30,81.20,19.38,-521,0,0
2025-09-01,2397,友通,1961,"1,737","156,028,341",78.60,80.90,77.60,80.30,19.16,135,0,13
2025-08-29,2397,友通,1383,"1,516","109,041,090",80.30,80.50,78.10,78.70,18.78,166,0,6
2025-08-28,2397,友通,2003,"2,451","161,488,835",82.00,82.00,79.70,79.80,19.05,9,0,5
2025-08-27,2397,友通,7111,"8,314","591,122,627",81.80,85.50,81.70,82.90,19.79,-640,0,0
2025-08-26,2397,友通,4523,"3,502","361,102,460",78.70,81.40,77.20,80.00,19.09,405,0,-1
2025-08-25,2397,友通,3840,"2,796","296,785,290",76.20,78.60,74.80,78.00,18.62,9,0,2
2025-08-22,2397,友通,1320,"1,016","98,567,951",72.50,75.90,72.00,74.80,17.85,69,0,-6
2025-08-21,2397,友通,285,285,"20,733,820",73.10,73.50,72.30,72.80,17.37,51,0,7
2025-08-20,2397,友通,681,692,"49,330,731",74.30,74.30,71.80,71.90,17.16,23,0,2
2025-08-19,2397,友通,780,579,"58,464,247",76.00,76.20,74.10,74.30,17.73,-64,0,-4
2025-08-18,2397,友通,1591,"1,365","120,668,401",75.00,78.40,74.80,76.00,18.14,-258,0,0
2025-08-15,2397,友通,746,823,"54,755,556",73.70,74.10,72.70,73.70,17.59,92,0,6
2025-08-14,2397,友通,781,834,"57,965,422",75.30,75.40,73.60,73.60,17.57,-6,0,2
2025-08-13,2397,友通,1734,"1,462","132,254,532",77.80,78.00,74.10,74.40,17.76,11,0,1
2025-08-12,2397,友通,973,948,"74,067,868",76.60,76.60,75.80,76.20,18.19,167,0,-16
2025-08-11,2397,友通,1033,"1,017","79,726,527",77.60,78.10,76.50,76.80,18.33,16,0,-4
2025-08-08,2397,友通,1462,"1,416","113,662,992",78.90,78.90,77.00,77.50,18.50,-76,0,0
2025-08-07,2397,友通,5688,"4,836","450,660,899",82.00,82.00,76.90,79.00,18.85,-543,0,-4
2025-08-06,2397,友通,8391,"7,057","675,588,232",76.20,82.00,76.20,82.00,19.57,-561,0,4
2025-08-05,2397,友通,2104,"1,781","155,344,803",71.10,75.70,70.80,74.60,17.80,181,0,-36
